22.6055579115566,10.9589407132309,10.9647842913159,8.75318633655954
28.6558656660286,11.9688340568312,11.2125665336033,9.13246796131732
34.1855824973531,13.3239734216624,11.3471501943665,9.54033403412357
34.2670927000611,15.2158674118499,11.3471501943665,9.92992695412504
28.5935037579701,17.9632438823948,11.2125665336033,10.3504577264494
22.6611222531121,22.02754828441,10.9647842913159,10.6758886783588
18.2441518240247,27.6188573716281,10.6380096432406,10.9668995311302
15.3359405950156,32.8390387870237,10.2680964092945,11.0852172378691
13.2649204654979,32.8390387870237,9.88467618234568,11.1093622128712
11.8390893544797,27.6188573716281,9.50833058030148,10.941149743361
10.7212762502954,22.02754828441,9.1513021899034,10.7010704214991
28.6558656660285,11.2065903918329,11.9752169276372,9.13246796131732
44.5484476212022,12.3517675247837,12.3583540242139,9.61805664024069
71.4060320257945,13.959517319491,12.5723680297084,10.1370518904199
71.2600322300911,16.3719534547927,12.5723680297084,10.7010704214991
44.5663336831178,20.3302350440579,12.3583540242139,11.2635936917543
28.5887520715739,27.6188573716281,11.9752169276372,11.7966433205319
20.791913047346,42.532213224155,11.4898068292869,12.1950655652828
16.5335622228812,67.5463626857977,10.9647842913159,12.4375935264532
13.9521426410762,67.5463626857977,10.4448250434874,12.4302248426529
12.2164158266254,42.532213224155,9.95553732906814,12.2078976307325
10.9924784604608,27.6188573716281,9.50833058030148,11.7896217244795
34.1441635921253,11.3411021381369,13.3310749241143,9.55171281449326
71.2233718061641,12.5656679825626,13.9669540399881,10.1573599382613
320.126674161952,14.330451735669,14.3380836061197,10.8412260923445
320.286143809052,17.0980316267536,14.3380836061196,11.6046395970103
71.2678084446414,22.02754828441,13.9669540399881,12.4375935264532
34.1631824727125,32.8390387870237,13.3310749241143,13.256851211386
22.6055579115565,67.5463626857976,12.5723680297084,13.9339662251661
17.2892169255079,301.628374930032,11.8028053349391,14.3487106607416
14.3628991499172,301.628374930031,11.085325239062,14.3140077858887
12.4192382104993,67.5463626857977,10.4448250434874,13.9591515850274
11.1468211448176,32.8390387870237,9.88467618234568,13.2349470968917
34.1074988599101,11.3411021381369,15.2239636875152,9.98209281177169
71.2678084446414,12.5656679825626,16.3806532794591,10.7117850214535
319.408178402721,14.330451735669,17.1071089805928,11.6439259036528
319.867032858794,17.0980316267536,17.1071089805928,12.6863075846933
71.0738354221242,22.02754828441,16.3806532794591,13.9721937315255
34.1439799507848,32.8390387870237,15.2239636875152,15.2838337775773
22.5389022505131,67.5463626857977,13.9669540399881,16.5670155530711
17.295626783669,301.628374930031,12.804051293684,17.3028829957779
14.2898074528871,301.628374930031,11.8028053349391,17.3581354823789
12.4336163292736,67.5463626857976,10.9647842913159,16.5241222730663
11.0888311361125,32.8390387870237,10.2680964092945,15.333137067212
28.5615733729617,11.2065903918329,17.972769663225,10.3620264273296
44.4037068549892,12.3517675247837,20.3409802151038,11.3070408740014
71.1786281629547,13.959517319491,22.0391618100347,12.4404383850762
71.018428716351,16.3719534547927,22.0391618100347,13.9808073313479
44.4911997410098,20.3302350440579,20.3409802151038,15.8677640238076
28.490304498013,27.6188573716281,17.972769663225,18.288653383411
20.7572062892566,42.532213224155,15.7606271582651,20.7702410912135
16.4741736945437,67.5463626857977,13.9669540399881,22.6571059043788
13.9280881671381,67.5463626857977,12.5723680297084,22.5889975785072
12.1713973657404,42.532213224155,11.4898068292869,20.8332717037255
10.9731270255221,27.6188573716281,10.6380096432406,18.2327529839779
22.5257678018576,10.9589407132309,22.0391618100347,10.7486366225969
28.5587327825982,11.9688340568312,27.6333012632576,11.7993541774508
34.0418713931939,13.3239734216624,32.8560904999331,13.3037626465338
34.1369183984683,15.21586741185,32.8560904999331,15.2857308162855
28.4976449540453,17.9632438823948,27.6333012632576,18.288653383411
22.5723841655481,22.02754828441,22.0391618100347,22.5891916047773
18.1808565661192,27.6188573716281,17.972769663225,28.6609004230776
15.2757636868305,32.8390387870237,15.2239636875152,34.1612893634682
13.2245508816253,32.8390387870237,13.3310749241143,34.2321544337388
11.7902014243009,27.6188573716281,11.9752169276372,28.5764816832942
10.6893723653721,22.02754828441,10.9647842913159,22.6373053676266
