9999.99999999941,10000,10000,10000
10000.0000000033,10000.0000000001,9999.99999999998,10000.0000000003
10000.0000000055,10000,10000,9999.99999999999
10000.0000000481,9999.99999999998,10000,10000
10000,9999.99999999997,9999.99999999999,9999.99999999964
10000.0000000006,10000.0000000001,9999.99999999999,10000.0000000018
10000.0000000038,9999.9999999999,10000,10000
10000.0000000004,10000.0000000001,9999.99999999999,10000.0000000002
10000.0000000001,9999.99999999999,9999.99999999997,10000.0000000004
9999.9999999993,10000,10000,10000.0000000003
9999.99999999993,9999.99999999997,10000,10000.0000000002
10000.0000000219,9999.99999999999,9999.99999999998,9999.99999999983
10000.000000028,9999.99999999999,10000,9999.99999999996
10000.000000117,10000,9999.99999999997,10000.0000000009
10000.0000000334,9999.99999999993,10000,10000.0000000004
10000.000000019,9999.99999999997,10000,10000.0000000006
10000.0000000074,10000.0000000001,9999.99999999993,10000.0000000015
10000.0000000016,9999.99999999968,10000,10000.0000000033
10000.0000000004,10000.0000000001,9999.99999999998,10000.000000001
9999.99999999856,9999.99999999969,10000,10000.0000000016
10000.0000000037,10000.0000000001,10000.0000000001,10000
9999.99999999938,10000.0000000001,10000,10000.000000001
10000.0000000166,9999.99999999999,9999.99999999998,10000.0000000006
10000.0000001588,9999.99999999997,9999.99999999998,10000.0000000006
1.00077799346269,10000,9999.99999999999,10000.0000000017
1.00405126195086,10000.0000000001,9999.99999999994,10000
10000.00000001,9999.99999999996,10000,10000.0000000006
10000,10000.0000000001,10000,10000.0000000005
10000.0000000022,10000,9999.99999999996,9999.99999999928
9999.99999999981,1.00139095008208,10000,10000.0000000032
9999.9999999991,1.0207577304436,10000,10000.0000000021
10000.0000000007,10000,9999.99999999999,10000.0000000005
10000,9999.99999999992,10000,10000.0000000006
10000.000000019,10000,10000,10000.0000000002
10000.0000000267,9999.99999999998,10000,10000
1.00110210061452,10000.0000000001,10000,10000.0000000001
1.00454734205953,9999.99999999998,9999.99999999999,10000.0000000002
10000.0000000198,10000.0000000001,10000,9999.99999999976
10000.0000000079,10000,10000,10000.0000000003
10000.0000000053,10000.0000000002,9999.99999999998,10000.0000000007
10000.0000000038,1.0009571572282,9999.99999999997,10000.0000000019
10000.0000000003,1.00072605957222,10000,10000
9999.99999999989,9999.99999999984,10000,10000.000000001
10000.0000000006,10000.0000000001,10000,10000.0000000013
10000.0000000049,9999.99999999997,10000,10000.0000000001
10000.0000000117,10000,10000.0000000001,9999.99999999942
10000.00000008,10000.0000000001,10000,10000.0000000001
10000.0000000416,9999.99999999997,9999.99999999994,10000.0000000035
10000.0000000075,9999.99999999999,10000,9999.99999999921
10000.0000000311,9999.99999999995,10000.0000000001,10000.000000007
10000.0000000024,9999.99999999972,10000.0000000001,9999.99999999947
10000.0000000006,10000,9999.99999999993,10000.000000014
10000.0000000012,9999.99999999977,9999.99999999999,10000.0000000006
10000.0000000005,10000.0000000001,9999.99999999999,10000.0000000079
10000.0000000002,9999.99999999994,10000,10000.0000000044
10000.000000009,10000,9999.99999999996,10000.0000000001
10000.0000000233,10000,9999.99999999979,10000.0000000006
10000.0000000159,10000,10000.0000000001,10000.0000000008
10000.0000000203,9999.99999999999,10000,10000.0000000015
10000.0000000037,10000,10000,10000.0000000002
9999.99999999996,9999.99999999985,9999.99999999985,10000.0000000038
10000.000000001,10000.0000000002,9999.99999999993,10000.0000000059
10000.0000000003,10000.0000000002,10000,10000.0000000025
10000,9999.99999999992,9999.99999999998,10000.0000000055
9999.9999999999,9999.9999999999,9999.99999999993,10000.0000000023
10000.0000000008,9999.99999999995,10000,10000.0000000003
10000.0000000015,10000,9999.99999999983,10000
10000.0000000024,10000,10000,10000.0000000004
9999.99999999969,10000,10000.0000000001,10000.0000000036
10000,10000,9999.99999999975,10000.0000000001
10000.0000000023,10000,10000,10000.0000000027
10000.0000000003,9999.99999999996,10000.0000000001,10000.0000000247
10000.0000000009,10000.0000000001,9999.99999999994,10000.0000000326
